1/18/2023 1:04:19 PM,12,0.4589974,0
1/18/2023 1:04:20 PM,12,0.471771,70
1/18/2023 1:04:21 PM,12,0.4930319,70
1/18/2023 1:04:22 PM,12,0.5140833,90
1/18/2023 1:04:23 PM,12,0.6328806,160
1/18/2023 1:04:24 PM,12,0.538496,170
1/18/2023 1:04:25 PM,12,0.4406245,230
1/18/2023 1:04:26 PM,12,0.3585746,310
1/18/2023 1:04:26 PM,12,0.3639078,310
1/18/2023 1:04:27 PM,12,0.591624,310
1/18/2023 1:04:28 PM,12,0.6277187,310
1/18/2023 1:04:28 PM,12,0.6134728,310
1/18/2023 1:04:29 PM,12,0.5323231,310
1/18/2023 1:04:29 PM,12,0.7124624,310
1/18/2023 1:04:30 PM,12,0.8016658,310
1/18/2023 1:04:30 PM,12,0.8299329,310
1/18/2023 1:04:31 PM,12,0.8570713,310
1/18/2023 1:04:31 PM,12,0.9107226,310
1/18/2023 1:04:32 PM,12,0.9464219,310
1/18/2023 1:04:33 PM,12,0.973461,310
1/18/2023 1:04:33 PM,12,0.9947717,310
1/18/2023 1:04:34 PM,12,1.007516,310
1/18/2023 1:04:34 PM,12,1.014758,310
1/18/2023 1:04:35 PM,12,1.020316,310
1/18/2023 1:04:35 PM,12,0.9900845,310
1/18/2023 1:04:36 PM,12,1.001107,310
1/18/2023 1:04:36 PM,12,1.009338,310
1/18/2023 1:04:37 PM,12,1.014497,310
1/18/2023 1:04:37 PM,12,1.013813,310
1/18/2023 1:04:38 PM,12,1.010615,310
1/18/2023 1:04:39 PM,12,0.9402806,310
1/18/2023 1:04:39 PM,12,0.8887302,310
1/18/2023 1:04:40 PM,12,0.8984034,310
1/18/2023 1:04:41 PM,12,0.8848919,310
1/18/2023 1:04:42 PM,12,0.7927818,310
1/18/2023 1:04:42 PM,12,0.7265996,310
1/18/2023 1:04:43 PM,12,0.6854705,330
1/18/2023 1:04:44 PM,12,0.6035486,400
1/18/2023 1:04:45 PM,12,0.6383428,470
1/18/2023 1:04:46 PM,12,0.7741518,530
1/18/2023 1:04:47 PM,12,0.8615142,530
1/18/2023 1:04:47 PM,12,0.6569862,530
1/18/2023 1:04:48 PM,12,0.6157213,530
1/18/2023 1:04:48 PM,12,0.5797836,530
1/18/2023 1:04:49 PM,12,0.4329363,530
1/18/2023 1:04:50 PM,12,0.5560102,530
1/18/2023 1:04:50 PM,12,0.627739,530
1/18/2023 1:04:51 PM,12,0.6963719,530
1/18/2023 1:04:51 PM,12,0.7959508,530
1/18/2023 1:04:52 PM,12,0.8538902,530
1/18/2023 1:04:53 PM,12,0.8918684,560
1/18/2023 1:04:54 PM,11,0.6925144,610
1/18/2023 1:04:55 PM,11,0.8072646,610
1/18/2023 1:04:56 PM,11,0.6174285,610
1/18/2023 1:04:56 PM,11,0.7588196,610
1/18/2023 1:04:57 PM,11,0.67356,610
1/18/2023 1:04:58 PM,11,0.7786634,630
1/18/2023 1:04:59 PM,11,0.5778822,660
1/18/2023 1:05:00 PM,11,0.3967707,660
1/18/2023 1:05:01 PM,11,0.5583016,660
1/18/2023 1:05:02 PM,11,0.3795564,700
1/18/2023 1:05:03 PM,11,0.398336,770
1/18/2023 1:05:03 PM,11,0.6130689,840
1/18/2023 1:05:04 PM,11,0.4711486,920
1/18/2023 1:05:05 PM,11,0.3553177,990
1/18/2023 1:05:06 PM,11,0.3403786,1060
1/18/2023 1:05:07 PM,11,0.3086706,1130
1/18/2023 1:05:08 PM,11,0.2876272,1190
1/18/2023 1:05:08 PM,11,0.3129827,1300
1/18/2023 1:05:09 PM,11,0.3420813,1360
1/18/2023 1:05:10 PM,11,0.3876383,1400
1/18/2023 1:05:11 PM,11,0.4044227,1420
1/18/2023 1:05:12 PM,11,0.4193782,1440
1/18/2023 1:05:13 PM,11,0.433836,1510
1/18/2023 1:05:14 PM,11,0.4171642,1570
1/18/2023 1:05:14 PM,11,0.3954388,1610
1/18/2023 1:05:15 PM,11,0.3392048,1630
1/18/2023 1:05:16 PM,11,0.3401958,1660
1/18/2023 1:05:17 PM,10,0.3755818,1670
1/18/2023 1:05:18 PM,10,0.3636203,1670
1/18/2023 1:05:19 PM,10,0.3469025,1670
1/18/2023 1:05:20 PM,10,0.3745666,1670

