1/18/2023 1:30:55 PM,6,0.5647774,0
1/18/2023 1:30:56 PM,6,0.368591,70
1/18/2023 1:30:57 PM,6,0.2711768,130
1/18/2023 1:30:58 PM,6,0.4066093,200
1/18/2023 1:30:59 PM,6,0.2583849,280
1/18/2023 1:31:00 PM,5,0.1616208,340
1/18/2023 1:31:01 PM,5,0.09855489,340
1/18/2023 1:31:02 PM,5,0.06099482,340
1/18/2023 1:31:03 PM,5,0.03868773,340
1/18/2023 1:31:04 PM,5,0.02140098,340
1/18/2023 1:31:05 PM,5,0.01067761,340
1/18/2023 1:31:06 PM,5,0.02035271,410
1/18/2023 1:31:07 PM,5,0.005044619,480
1/18/2023 1:31:08 PM,5,-0.005822725,500
1/18/2023 1:31:09 PM,5,-0.01290378,550
1/18/2023 1:31:10 PM,5,-0.0167613,550
1/18/2023 1:31:11 PM,5,-0.01870176,550
1/18/2023 1:31:11 PM,4,-0.01731519,550
1/18/2023 1:31:12 PM,4,-0.01700585,550
1/18/2023 1:31:13 PM,4,-0.01689151,550
1/18/2023 1:31:14 PM,4,0.02048138,550
1/18/2023 1:31:15 PM,4,0.3460681,550
1/18/2023 1:31:16 PM,4,0.3504321,610
1/18/2023 1:31:17 PM,4,0.5372227,610
1/18/2023 1:31:18 PM,4,0.7228132,610
1/18/2023 1:31:19 PM,4,0.58458,610
1/18/2023 1:31:20 PM,4,0.4577248,610
1/18/2023 1:31:21 PM,4,0.4481765,610
1/18/2023 1:31:22 PM,4,0.4985345,610
1/18/2023 1:31:23 PM,4,0.5279236,610
1/18/2023 1:31:24 PM,3,0.5527637,610
1/18/2023 1:31:25 PM,3,0.5951027,610
1/18/2023 1:31:26 PM,3,0.5953886,610
1/18/2023 1:31:27 PM,3,0.4998851,610
1/18/2023 1:31:28 PM,3,0.431647,610
1/18/2023 1:31:29 PM,3,0.6496992,620
1/18/2023 1:31:30 PM,3,0.4786351,630
1/18/2023 1:31:31 PM,3,0.3712289,630
1/18/2023 1:31:32 PM,3,0.3613337,630
1/18/2023 1:31:33 PM,3,0.6080503,630
1/18/2023 1:31:34 PM,3,0.649918,630
1/18/2023 1:31:35 PM,3,0.4871913,630
1/18/2023 1:31:36 PM,3,0.6878428,630
1/18/2023 1:31:37 PM,2,0.523224,630
1/18/2023 1:31:38 PM,2,0.4181023,630
1/18/2023 1:31:38 PM,2,0.3479064,630
1/18/2023 1:31:39 PM,2,0.3760017,630
1/18/2023 1:31:40 PM,2,0.2845329,630
1/18/2023 1:31:41 PM,2,0.3409728,630
1/18/2023 1:31:42 PM,2,0.4853489,630
1/18/2023 1:31:43 PM,2,0.6801614,630
1/18/2023 1:31:44 PM,2,0.7388787,630
1/18/2023 1:31:45 PM,2,0.8497875,630
1/18/2023 1:31:46 PM,1,0.9199547,630
1/18/2023 1:31:47 PM,1,0.7326154,630
1/18/2023 1:31:48 PM,1,0.5939164,630
1/18/2023 1:31:49 PM,1,0.629658,630
1/18/2023 1:31:50 PM,1,0.4621657,630
1/18/2023 1:31:51 PM,1,0.5206606,630
1/18/2023 1:31:52 PM,1,0.4175483,630
1/18/2023 1:31:53 PM,0,0.6415229,630
1/18/2023 1:31:54 PM,0,0.4420863,630
1/18/2023 1:31:55 PM,0,0.3497861,630
1/18/2023 1:31:56 PM,0,0.2910091,630
1/18/2023 1:31:57 PM,0,0.3659873,630
1/18/2023 1:31:58 PM,0,0.495653,630
1/18/2023 1:31:58 PM,0,0.6733459,630
1/18/2023 1:31:59 PM,0,0.7736173,630
1/18/2023 1:31:59 PM,0,0.5726263,630
1/18/2023 1:32:00 PM,0,0.7365029,630
1/18/2023 1:32:01 PM,0,0.5896125,630
1/18/2023 1:32:01 PM,0,0.6702426,630
1/18/2023 1:32:02 PM,0,0.7092685,630
1/18/2023 1:32:03 PM,0,0.6911671,630

