1/15/2023 12:44:37 PM,12,0.2163744,40
1/15/2023 12:44:38 PM,12,0.1685963,70
1/15/2023 12:44:38 PM,12,0.1332205,110
1/15/2023 12:44:39 PM,12,0.1272864,170
1/15/2023 12:44:40 PM,12,0.09782025,230
1/15/2023 12:44:41 PM,12,0.08844718,270
1/15/2023 12:44:41 PM,12,0.2247593,290
1/15/2023 12:44:42 PM,12,0.4637655,380
1/15/2023 12:44:43 PM,12,0.5227814,380

